id_venda,data_venda,hora_venda,id_produto,produto,categoria,cor,tamanho,quantidade,preco_unitario,desconto,valor_total,forma_pagamento,canal,id_cliente,id_vendedor
2603,2026-04-09,10:15,163,Acessório X,Acessório,Azul,M,3,315.84,1737.2251346300648,900.14,Cartão de Crédito,Online,355.0,9
2604,2026-07-25,16:15,177,Blusa X,Blusa,Branca,G,3,221.36,0.0,664.08,Cartão de Crédito,Online,194.0,11
2605,2026-04-09,19:00,108,Camiseta Slim,Camiseta,Vermelha,P,3,178.44,80.3,455.02,PIX,Online,47.0,18
2606,2026-06-03,20:45,125,Camiseta Premium,Camiseta,Vermelha,M,2,241.67,0.0,483.34,Cartão de Crédito,Física,190.0,9
2607,2026-03-04,12:30,12,Vestido Slim,Vestido,Azul,GG,3,100.47,0.0,301.41,Dinheiro,Física,172.0,21
2608,2026-08-15,11:00,126,Blusa Social,Blusa,Cinza,G,1,91.13,0.0,91.13,Cartão de Débito,Online,496.0,23
2609,2026-05-01,20:45,165,Acessório Social,Acessório,Azul,M,2,195.2,0.0,390.4,Cartão de Débito,Online,32.0,21
2610,2026-07-09,10:15,37,Bermuda Básica,Bermuda,Azul,M,3,128.33,57.75,327.24,Crediário,Física,488.0,22
2611,2026-05-08,20:15,135,Bermuda Premium,Bermuda,Preta,GG,2,157.3,0.0,314.6,Dinheiro,Física,96.0,5
2612,2026-06-12,11:00,12,Vestido Slim,Vestido,Azul,GG,2,100.47,0.0,200.94,Crediário,Online,595.0,21
2613,2026-08-07,15:30,164,Camiseta Casual,Camiseta,Preta,P,4,136.66,0.0,546.64,Cartão de Débito,Online,265.0,12
2614,2026-03-25,14:15,4,Acessório X,Acessório,Verde,G,2,178.28,35.66,320.9,Cartão de Débito,Física,233.0,17
2615,2026-06-22,15:00,13,Calça Social,Calça,Cinza,P,1,259.19,0.0,259.19,Cartão de Débito,Online,536.0,3
2616,08-03-2026,11:30,129,Jaqueta Básica,Jaqueta,Rosa,GG,2,68.32,13.66,122.98,Cartão de Débito,Física,433.0,16
2617,2026-03-30,12:45,85,Blusa Esporte,Blusa,Branca,P,4,196.04,117.62,666.54,PIX,Física,479.0,6
2618,2026-07-09,19:45,180,Acessório Esporte,Acessório,Azul,G,4,45.75,0.0,183.0,Crediário,Física,364.0,8
2619,2026-07-11,14:45,105,Blusa Casual,Blusa,Preta,G,3,336.63,151.48,858.41,PIX,Física,567.0,1
2620,2026-03-30,20:15,116,Bermuda Premium,Bermuda,Cinza,GG,1,205.39,0.0,205.39,PIX,Física,142.0,10
2621,2026-09-09,13:45,45,Camiseta Slim,Camiseta,Verde,GG,4,176.8,0.0,707.2,CARTÃO DE CRÉDITO,Física,365.0,16
2622,2026-06-21,13:30,5,Calça Slim,Calça,Azul,P,1,251.81,25.18,226.63,Cartão de Débito,Física,194.0,2
2623,2026-03-05,14:45,88,Acessório Slim,Acessório,Cinza,M,1,72.76,10.91,61.85,PIX,Online,329.0,7
2624,2026-09-14,17:15,142,Acessório Casual,Acessório,Rosa,P,3,95.8,554.667611363433,287.4,Cartão de Crédito,Online,541.0,8
2625,25-05-2026,16:15,133,Acessório Esporte,Acessório,Branca,GG,3,224.29,67.29,605.58,PIX,Física,,25
2626,2026-05-28,20:30,136,Blusa Social,Blusa,Vermelha,GG,4,27.43,0.0,109.72,Cartão de Crédito,Física,299.0,16
2627,2026-07-30,15:30,127,Bermuda Premium,Bermuda,Azul,G,1,154.3,23.14,131.16,Cartão de Débito,Física,325.0,23
2628,19/08/26,09:45,95,Blusa Premium,Blusa,Preta,M,1,80.71,0.0,80.71,Cartão de Crédito,Online,174.0,20
2629,2026-04-20,11:45,175,Bermuda Casual,Bermuda,Azul,GG,4,123.61,24.72,469.72,Cartão de Débito,Física,137.0,15
2630,2026-05-15,21:30,151,Bermuda Social,Bermuda,Branca,M,1,178.95,0.0,178.95,Cartão de Crédito,Online,369.0,20
2631,2026-05-17, 16:45 ,25,Jaqueta Social,Jaqueta,Azul,GG,2,66.53,0.0,133.06,Cartão de Crédito,Física,519.0,11
2632,2026-06-27,18:15,43,Calça Esporte,Calça,Verde,GG,3,192.93,57.88,520.91,Cartão de Débito,Online,521.0,14
2633,2026-07-12,17:45,36,Calça Casual,Calça,Preta,G,2,90.72,0.0,181.44,Cartão de Crédito,Online,106.0,1
2634,2026-04-21,13:30,23,Jaqueta Slim,Jaqueta,Vermelha,G,4,75.32,45.19,256.09,Cartão de Crédito,Online,14.0,10
2635,2026-03-03,13:30,39,Calça Slim,Calça,Vermelha,P,2,187.06,0.0,374.12,Cartão de Débito,Física,208.0,9
2636,2026-05-27,11:45,129,Jaqueta Básica,Jaqueta,Rosa,GG,3,68.32,0.0,204.96,Cartão de Débito,Física,309.0,13
2637,2026-03-10,13:45,18,Camiseta Premium,Camiseta,Verde,GG,1,116.96,0.0,116.96,Crediário,Online,328.0,14
2638,2026-06-17,10:45,113,Acessório Premium,Acessório,Cinza,M,1,131.81,0.0,131.81,Cartão de Débito,Física,110.0,16
2639,2026-08-21,13:00,154,Vestido Social,Vestido,Branca,GG,4,151.36,0.0,605.44,Cartão de Crédito,Física,224.0,13
2640,2026-06-22,12:30,169,Camiseta Esporte,Camiseta,Branca,G,1,181.21,27.18,154.03,Cartão de Crédito,Física,521.0,25
2641,2026-05-12,19:45,46,Camiseta Premium,Camiseta,Branca,P,2,279.67,0.0,559.34,Crediário,Física,260.0,7
2642,2026-05-25,18:45,72,Jaqueta Básica,Jaqueta,Cinza,M,2,141.91,14.19,269.63,Dinheiro,Física,545.0,5
2643,2026-08-02,20:15  ,84,Calça Básica,Calça,Rosa,G,4,71.75,43.05,243.95,DINHEIRO,Online,286.0,2
2644,2026-04-20,19:45,154,Vestido Social,Vestido,Branca,GG,2,151.36,45.41,257.31,Cartão de Débito,Física,48.0,7
2645,2026-07-31,19:00,160,Bermuda X,Bermuda,Preta,P,3,66.98,30.14,"170,80",Crediário,Online,495.0,8
2646,2026-06-03,11:45,104,Acessório Casual,Acessório,Cinza,GG,4,288.54,0.0,1154.16,Crediário,Online,553.0,6
2647,2026-08-23,15:15,106,Vestido Slim,Vestido,Branca,P,3,241.69,72.51,652.56,Crediário,Online,29.0,14
2648,2026-04-09,20:45,50,Blusa Premium,Blusa,Azul,P,1,245.1,0.0,245.1,Cartão de Débito,Física,212.0,19
2649,2026-09-20,18:15,173,Acessório Esporte,Acessório,Branca,GG,4,88.14,0.0,352.56,Cartão de Débito,Online,55.0,5
2650,2026-03-04,17:15,69,Vestido Slim,Vestido,Preta,M,1,96.79,9.68,87.11,Dinheiro,Online,39.0,15
2651,2026-03-09,13:00,47,Vestido Premium,Vestido,Verde,M,4,326.85,0.0,1307.4,Cartão de Crédito,Online,363.0,23
2652,2026-05-12,18:30,69,Vestido Slim,Vestido,Preta,M,3,96.79,0.0,290.37,PIX,Física,306.0,6
2653,2026-05-02,21:45,59,Bermuda Esporte,Bermuda,Preta,G,3,70.44,10.57,"R$ 200,75",PIX,Online,402.0,21
2654,2026-04-27,17:00,81,Calça Social,Calça,Cinza,G,1,132.15,13.22,118.93,Cartão de Débito,Física,579.0,17
2655,2026-03-05,12:00,14,Acessório Básica,Acessório,Azul,M,3,310.42,139.69,791.57,Dinheiro,Online,55.0,25
2656,2026-05-05,10:45,89,Camiseta Casual,Camiseta,Rosa,M,4,234.34,46.87,890.49,Cartão de Débito,Física,468.0,24
2657,2026-07-28,14:30,77,Bermuda Social,Bermuda,Branca,M,4,299.39,0.0,1197.56,Cartão de Débito,Física,361.0,12
2658,25/03/26,16:00,168,Calça X,Calça,Cinza,M,3,94.56,492.7355179443218,255.31,Cartão de Débito,Online,,8
2659,2026-05-02,21:00,102,Vestido Esporte,Vestido,Cinza,G,4,70.17,0.0,280.68,Cartão de Débito,Online,126.0,17
2660,2026-04-04,17:30,147,Jaqueta Básica,Jaqueta,Vermelha,P,3,340.79,102.24,920.13,Cartão de Débito,Online,274.0,23
2661,2026-05-03,15:45,138,Jaqueta Esporte,Jaqueta,Preta,M,3,284.13,85.24,767.15,Cartão de Débito,Online,105.0,11
2662,2026-06-07,12:45,147,Jaqueta Básica,Jaqueta,Vermelha,P,4,340.79,0.0,"1.363,16",Cartão de Débito,Física,434.0,2
2663,2026-09-21,09:15,79,Camiseta Premium,Camiseta,Branca,M,3,190.64,28.6,543.32,Cartão de Crédito,Online,169.0,5
2664,2026-08-28,17:15,167,Jaqueta Premium,Jaqueta,Vermelha,G,4,235.49,0.0,941.96,Crediário,Online,486.0,3
2665,16/09/26,15:30,176,Acessório Slim,Acessório,Verde,P,2,118.62,11.86,225.38,PIX,Online,83.0,4
2666,2026-03-04,13:00,138,Jaqueta Esporte,Jaqueta,Preta,M,4,284.13,170.48,966.04,Cartão de Débito,Online,454.0,6
2667,2026-03-25,17:15,121,Bermuda Social,Bermuda,Azul,G,3,325.4,0.0,976.2,Cartão de Crédito,Online,488.0,20
2668,2026-09-05,11:30,66,Blusa Esporte,Blusa,Vermelha,M,4,320.22,128.09,1152.79,Cartão de Crédito,Física,445.0,23
2669,2026-06-28,20:45,4,Acessório X,Acessório,Verde,G,4,178.28,106.97,606.15,Dinheiro,Física,300.0,17
2670,2026-05-12,15:30,128,Camiseta Básica,Camiseta,Rosa,P,3,76.26,0.0,228.78,PIX,Online,436.0,4
2671,2026-04-23,18:15,18,Camiseta Premium,Camiseta,Verde,GG,3,116.96,17.54,333.34,Dinheiro,Online,525.0,23
2672,2026-04-25,16:45,117,Camiseta X,Camiseta,Cinza,GG,4,55.14,11.03,209.53,PIX,Física,183.0,19
2673,2026-05-31,18:00,87,Acessório Básica,Acessório,Vermelha,GG,4,235.82,0.0,943.28,Cartão de Débito,Online,183.0,15
2674,2026-06-28,16:00,9,Bermuda X,Bermuda,Verde,M,1,49.95,2.5,47.45,Dinheiro,Física,145.0,18
2675,2026-06-24,18:30,22,Camiseta Slim,Camiseta,Preta,GG,4,145.19,29.04,551.72,Cartão de Crédito,Online,368.0,22
2676,2026-08-05,14:00,132,Calça Esporte,Calça,Rosa,P,1,148.17,0.0,148.17,Cartão De Débito,Online,39.0,11
2677,2026-05-19,10:00,162,Camiseta X,Camiseta,Preta,M,1,121.62,0.0,121.62,Cartão de Débito,Online,361.0,19
2678,2026-03-04,16:15,52,Acessório X,Acessório,Cinza,M,1,44.51,0.0,44.51,PIX,Online,188.0,2
2679,2026-03-21,11:15,76,Vestido Básica,Vestido,Branca,G,2,40.17,0.0,80.34,PIX,Física,396.0,12
2680,2026-08-02,17:45,63,Vestido Premium,Vestido,Preta,M,2,347.98,34.8,661.16,Cartão de Crédito,Física,394.0,8
2681,2026-03-31,15:45,31,Calça Social,Calça,Verde,M,3,27.93,0.0,83.79,PIX,Online,413.0,1
2682,06-07-2026,11:00,141,Bermuda Casual,Bermuda,Branca,P,1,221.26,0.0,221.26,Crediário,Física,290.0,20
2683,2026-08-17,11:15,35,Bermuda Slim,Bermuda,Rosa,M,2,244.56,73.37,415.75,PIX,Física,424.0,3
2684,2026-05-28,15:00,52,Acessório X,Acessório,Cinza,M,2,44.51,0.0,89.02,PIX,Física,504.0,2
2685,2026-04-08,17:30,84,Calça Básica,Calça,Rosa,G,4,71.75,14.35,272.65,PIX,Online,208.0,17
2686,2026-06-30,17:15,67,Acessório Casual,Acessório,Branca,GG,3,71.41,0.0,214.23,Cartão de Débito,Online,214.0,12
2687,2026-03-31,17:15,139,Camiseta Premium,Camiseta,Cinza,M,-2,342.19,0.0,1026.57,Cartão de Débito,Física,67.0,11
2688,2026-03-17,18:30,36,Calça Casual,Calça,Preta,G,1,90.72,13.61,77.11,Cartão de Crédito,Online,558.0,13
2689,2026-07-15,10:15,136,Blusa Social,Blusa,Vermelha,GG,3,27.43,4.11,78.18,Cartão de Débito,Online,125.0,1
2690,2026-06-16,15:15,175,Bermuda Casual,Bermuda,Azul,GG,4,123.61,0.0,494.44,Cartão de Débito,Online,360.0,12
2691,2026-07-14,10:00,159,Bermuda Social,Bermuda,Azul,GG,1,133.78,20.07,113.71,Crediário,Online,155.0,17
2692,2026-04-19,10:30,26,Vestido Premium,Vestido,Azul,P,3,279.58,125.81,712.93,Cartão de Débito,Online,,18
2693,2026-03-29,11:00,32,Jaqueta X,Jaqueta,Verde,G,4,221.86,133.12,754.32,Cartão de Débito,Física,6.0,10
2694,2026-06-09,11:45,36,Calça Casual,Calça,Preta,G,3,90.72,40.82,"R$ 231,34",Cartão de Crédito,Física,363.0,3
2695,2026-05-23,16:45,156,Camiseta Esporte,Camiseta,Rosa,P,3,338.83,0.0,1016.49,Cartão de Débito,Física,351.0,25
2696,2026-09-06, 18:00 ,136,Blusa Social,Blusa,Vermelha,GG,2,27.43,0.0,54.86,Crediário,Física,378.0,21
2697,11-04-2026,18:45,54,Bermuda Básica,Bermuda,Cinza,G,1,218.25,0.0,218.25,Cartão de Débito,Online,,10
2698,2026-04-02,09:00,53,Bermuda Casual,Bermuda,Branca,M,4,149.96,59.98,539.86,Cartão de Débito,Online,210.0,22
2699,2026-05-31,13:00,23,Jaqueta Slim,Jaqueta,Vermelha,G,1,75.32,7.53,67.79,Cartão de Débito,Física,539.0,5
2700,2026-05-28,09:45,29,Acessório Esporte,Acessório,Preta,GG,2,260.84,26.08,495.6,Cartão de Crédito,Online,,15
2701,2026-05-04,11:45,139,Camiseta Premium,Camiseta,Cinza,M,4,342.19,0.0,1368.76,Cartão de Débito,Física,97.0,6
2702,2026-09-09,17:15,3,Calça Social,Calça,Azul,GG,3,120.07,18.01,342.2,Dinheiro,Física,531.0,10
2703,2026-03-21,15:00,65,Bermuda Premium,Bermuda,Cinza,P,4,133.58,80.15,454.17,Cartão de Débito,Online,11134.0,20
2704,2026-09-07,18:15,130,Blusa Básica,Blusa,Preta,GG,1,149.83,0.0,"R$ 149,83",Cartão de Crédito,Online,571.0,18
2705,2026-04-26,13:15,69,Vestido Slim,Vestido,Preta,M,1,96.79,0.0,96.79,PIX,Física,469.0,3
2706,2026-07-14,16:30,52,Acessório X,Acessório,Cinza,M,3,44.51,0.0,133.53,PIX,Física,25.0,25
2707,2026-04-30,19:45,141,Bermuda Casual,Bermuda,Branca,P,2,221.26,66.38,376.14,Cartão de Crédito,Física,243.0,19
2708,2026-08-24,09:30,25,Jaqueta Social,Jaqueta,Azul,GG,2,66.53,13.31,119.75,Cartão de Crédito,Física,430.0,14
2709,2026-05-14,20:15,132,Calça Esporte,Calça,Rosa,P,3,148.17,0.0,444.51,Dinheiro,Física,25.0,20
2710,2026-03-09,10:00,99,Vestido Premium,Vestido,Verde,P,2,128.49,12.85,244.13,Cartão de Débito,Física,285.0,18
2711,2026-03-27,12:45,123,Camiseta Esporte,Camiseta,Rosa,GG,3,328.04,0.0,984.12,Cartão de Crédito,Física,469.0,4
2712,2026-03-07,09:45,108,Camiseta Slim,Camiseta,Vermelha,P,2,178.44,53.53,303.35,Cartão de Débito,Online,150.0,11
2713,2026-07-14,16:15,179,Camiseta X,Camiseta,Verde,P,1,164.41,0.0,164.41,Cartão de Débito,Física,273.0,9
2714,2026-06-07,14:30,150,Camiseta Esporte,Camiseta,Rosa,GG,2,333.08,0.0,666.16,PIX,Física,326.0,22
2715,2026-05-16,09:45,48,Camiseta Social,Camiseta,Cinza,M,3,195.99,0.0,587.97,Cartão de Crédito,Online,183.0,22
2716,03/08/26,14:45,166,Jaqueta Slim,Jaqueta,Azul,M,1,150.6,7.53,143.07,Cartão de Crédito,Online,445.0,15
2717,2026-07-02,09:00,83,Vestido Premium,Vestido,Preta,GG,3,96.13,0.0,288.39,Dinheiro,Online,564.0,18
2718,2026-03-31,19:15,123,Camiseta Esporte,Camiseta,Rosa,GG,1,328.04,0.0,328.04,Cartão de Crédito,Física,39.0,25
2719,2026-04-27,10:00,34,Jaqueta Esporte,Jaqueta,Rosa,P,3,302.83,90.85,817.64,PIX,Física,548.0,23
2720,2026-06-14,16:30,110,Bermuda Slim,Bermuda,Vermelha,M,4,202.62,40.52,769.96,Cartão de Débito,Física,43.0,16
2721,2026-09-18,21:15,42,Jaqueta Básica,Jaqueta,Vermelha,M,2,65.01,19.5,110.52,Cartão de Crédito,Online,302.0,25
2722,2026-08-11,11:45,58,Bermuda Social,Bermuda,Rosa,GG,3,227.97,34.2,649.71,Cartão de Débito,Física,399.0,25
2723,2026-05-04,13:30,123,Camiseta Esporte,Camiseta,Rosa,GG,2,328.04,65.61,590.47,Cartão de Crédito,Online,556.0,1
2724,2026-05-17, 09:00 ,60,Jaqueta Premium,Jaqueta,Branca,P,1,148.86,22.33,126.53,Dinheiro,Online,122.0,4
2725,2026-05-07,18:15,176,Acessório Slim,Acessório,Verde,P,2,118.62,23.72,213.52,Cartão de Débito,Online,204.0,6
2726,2026-08-16,13:45  ,43,Calça Esporte,Calça,Verde,GG,2,192.93,0.0,385.86,Cartão de Débito,Online,63.0,12
2727,2026-07-04,11:15,47,Vestido Premium,Vestido,Verde,M,3,326.85,98.06,882.49,PIX,Online,423.0,18
2728,2026-07-06,14:00,64,Camiseta Básica,Camiseta,Rosa,G,2,155.7,31.14,280.26,Cartão de Crédito,Física,,14
2729,2026-03-31,21:15,50,Blusa Premium,Blusa,Azul,P,2,245.1,0.0,490.2,PIX,Online,312.0,17
2730,25/06/2026,09:45,88,Acessório Slim,Acessório,Cinza,M,3,72.76,21.83,196.45,Cartão de Crédito,Física,489.0,9
2731,2026-03-01,16:45,80,Jaqueta Básica,Jaqueta,Branca,P,4,59.85,23.94,215.46,Cartão de Débito,Online,413.0,18
2732,2026-03-13,15:15,104,Acessório Casual,Acessório,Cinza,GG,1,288.54,28.85,259.69,Dinheiro,Online,55506.0,1
2733,05-09-2026,11:15,85,Blusa Esporte,Blusa,Branca,P,1,196.04,0.0,196.04,PIX,Física,112.0,12
2734,2026-07-10,10:45,126,Blusa Social,Blusa,Cinza,G,3,91.13,0.0,273.39,Cartão de Crédito,Física,579.0,25
2735,2026-08-21,10:15,91,Acessório Casual,Acessório,Rosa,G,2,219.92,21.99,417.85,Cartão de Débito,Online,8.0,24
2736,2026-05-28,11:15  ,68,Vestido Slim,Vestido,Rosa,G,1,315.44,0.0,315.44,Crediário,Física,1.0,1
2737,2026-04-10,18:45,42,Jaqueta Básica,Jaqueta,Vermelha,M,4,65.01,0.0,260.04,Cartão de Débito,Física,,15
2738,2026-09-11,12:00,12,Vestido Slim,Vestido,Azul,GG,1,100.47,15.07,85.4,PIX,Online,47.0,3
2739,2026-05-17,09:00,130,Blusa Básica,Blusa,Preta,GG,1,149.83,14.98,134.85,Crediário,Online,102.0,18
2740,2026-08-05,09:00,50,Blusa Premium,Blusa,Azul,P,2,245.1,73.53,416.67,Cartão de Débito,Online,,18
2741,2026-06-05,14:15,53,Bermuda Casual,Bermuda,Branca,M,3,149.96,22.49,427.39,Cartão de Débito,Online,154.0,11
2742,2026-09-12,16:30,22,Camiseta Slim,Camiseta,Preta,GG,3,145.19,21.78,413.79,Cartão de Débito,Online,279.0,18
2743,2026-06-30,10:30,77,Bermuda Social,Bermuda,Branca,M,1,299.39,29.94,269.45,Dinheiro,Física,484.0,13
2744,2026-03-10,13:15,110,Bermuda Slim,Bermuda,Vermelha,M,2,202.62,20.26,384.98,Cartão de Crédito,Física,234.0,4
2745,2026-08-06,13:00,142,Acessório Casual,Acessório,Rosa,P,3,95.8,14.37,273.03,Cartão de Crédito,Física,171.0,25
2746,2026-09-25,16:00,69,Vestido Slim,Vestido,Preta,M,1,96.79,9.68,87.11,Cartão de Crédito,Online,,16
2747,2026-03-19,21:15,72,Jaqueta Básica,Jaqueta,Cinza,M,4,141.91,85.15,482.49,PIX,Online,61.0,17
2748,2026-09-14,16:30,34,Jaqueta Esporte,Jaqueta,Rosa,P,4,302.83,0.0,1211.32,Cartão de Crédito,Física,255.0,18
2749,2026-08-13,10:45,11,Acessório X,Acessório,Verde,GG,2,148.31,0.0,296.62,Cartão de Débito,Física,475.0,25
2750,2026-04-01,21:00,44,Blusa Slim,Blusa,Cinza,M,1,82.1,4.1,78.0,Dinheiro,Física,60.0,13
2751,2026-06-17,13:45,83,Vestido Premium,Vestido,Preta,GG,3,96.13,0.0,288.39,Crediário,Física,53.0,6
2752,2026-09-20,11:30,44,Blusa Slim,Blusa,Cinza,M,1,82.1,12.32,"R$ 69,78",Cartão de Crédito,Física,320.0,15
2753,2026-03-02,19:00,61,Vestido Esporte,Vestido,Verde,G,3,93.59,0.0,280.77,Crediário,Online,,4
2754,2026-04-18,17:45,173,Acessório Esporte,Acessório,Branca,GG,4,88.14,52.88,299.68,Dinheiro,Física,358.0,24
2755,2026-04-17,13:45,66,Blusa Esporte,Blusa,Vermelha,M,1,320.22,48.03,272.19,PIX,Física,433.0,8
2756,2026-07-18,09:45,118,Acessório Social,Acessório,Rosa,P,3,239.83,0.0,719.49,Cartão de Débito,Física,332.0,12
2757,2026-03-30,11:15,146,Blusa X,Blusa,Azul,GG,4,74.97,0.0,299.88,Dinheiro,Física,23.0,18
2758,2026-04-22,21:45,5,Calça Slim,Calça,Azul,P,3,251.81,0.0,755.43,Cartão de Débito,Física,224.0,22
2759,2026-04-29,14:15,171,Vestido Social,Vestido,Cinza,P,4,230.09,0.0,920.36,Cartão de Débito,Física,169.0,19
2760,2026-09-24,15:00  ,128,Camiseta Básica,Camiseta,Rosa,P,2,76.26,15.25,137.27,Cartão de Crédito,Online,,10
2761,2026-08-20,21:30,64,Camiseta Básica,Camiseta,Rosa,G,1,155.7,7.78,147.92,Cartão de Débito,Online,169.0,12
2762,2026-09-24,17:30,35,Bermuda Slim,Bermuda,Rosa,M,1,244.56,36.68,207.88,Dinheiro,Online,403.0,3
2763,2026-03-16, 18:30 ,18,Camiseta Premium,Camiseta,Verde,GG,3,116.96,17.54,333.34,Cartão de Crédito,Física,309.0,3
2764,2026-05-31,13:15,110,Bermuda Slim,Bermuda,Vermelha,M,1,202.62,10.13,192.49,Cartão de Débito,Física,406.0,2
2765,2026-08-12,21:00,47,Vestido Premium,Vestido,Verde,M,3,326.85,0.0,980.55,Crediário,Online,361.0,2
2766,2026-08-02,20:45,160,Bermuda X,Bermuda,Preta,P,2,66.98,6.7,127.26,Cartão de Débito,Online,71.0,1
2767,2026-06-10,16:30,28,Jaqueta Slim,Jaqueta,Preta,GG,2,79.29,15.86,142.72,cartão de crédito,Física,186.0,6
2768,2026-06-18,09:15,35,Bermuda Slim,Bermuda,Rosa,M,4,244.56,0.0,978.24,PIX,Online,582.0,24
2769,2026-07-06,10:15,146,Blusa X,Blusa,Azul,GG,2,74.97,0.0,149.94,PIX,Física,21.0,14
2770,2026-05-13,18:30,172,Calça Slim,Calça,Preta,GG,3,201.96,0.0,605.88,Dinheiro,Online,149.0,1
2771,2026-09-05,09:00,131,Bermuda Casual,Bermuda,Branca,P,1,279.83,0.0,279.83,Cartão de Débito,Online,,23
2772,2026-04-21,20:00,119,Bermuda Casual,Bermuda,Azul,G,3,301.56,45.23,859.45,Crediário,Física,503.0,17
2773,2026-06-28,13:30,109,Blusa X,Blusa,Preta,GG,2,204.96,40.99,368.93,PIX,Online,587.0,15
2774,2026-07-04,10:45,142,Acessório Casual,Acessório,Rosa,P,4,95.8,57.48,325.72,PIX,Online,503.0,2
2775,2026-05-17,20:45,130,Blusa Básica,Blusa,Preta,GG,1,149.83,7.49,142.34,PIX,Online,527.0,5
2776,2026-06-20,20:00,118,Acessório Social,Acessório,Rosa,P,3,239.83,107.92,611.57,cartão de débito,Online,39.0,22
2777,2026-05-13,14:30,80,Jaqueta Básica,Jaqueta,Branca,P,1,59.85,0.0,59.85,Dinheiro,Online,197.0,14
2778,2026-07-12,20:45,34,Jaqueta Esporte,Jaqueta,Rosa,P,2,302.83,0.0,605.66,PIX,Online,152.0,17
2779,2026-05-03,21:30,101,Acessório Premium,Acessório,Verde,P,1,187.62,0.0,"187,62",Crediário,Física,92.0,25
2780,2026-09-04,12:30,110,Bermuda Slim,Bermuda,Vermelha,M,4,202.62,0.0,810.48,Cartão de Débito,Física,119.0,8
2781,2026-07-14,13:30,60,Jaqueta Premium,Jaqueta,Branca,P,4,148.86,0.0,595.44,Crediário,Online,458.0,23
2782,2026-09-25,10:30,65,Bermuda Premium,Bermuda,Cinza,P,3,133.58,0.0,400.74,PIX,Online,52.0,17
2783,2026-06-11,11:45,122,Vestido Premium,Vestido,Verde,P,4,276.24,165.74,939.22,PIX,Online,566.0,10
2784,2026-07-23,13:00,11,Acessório X,Acessório,Verde,GG,1,148.31,14.83,133.48,Cartão de Débito,Física,110.0,23
2785,2026-06-13,16:30,154,Vestido Social,Vestido,Branca,GG,4,151.36,90.82,514.62,Cartão de Crédito,Online,196.0,20
2786,2026-07-07,17:45,97,Camiseta Esporte,Camiseta,Verde,P,3,207.21,93.24,528.39,Dinheiro,Online,47.0,8
2787,2026-07-01,18:45,24,Calça Casual,Calça,Preta,P,4,321.47,0.0,1285.88,Crediário,Física,99.0,15
2788,2026-05-18,12:00,4,Acessório X,Acessório,Verde,G,3,178.28,0.0,534.84,Cartão de Débito,Online,263.0,19
2789,2026-09-04,09:30,98,Vestido X,Vestido,Vermelha,GG,3,56.44,8.47,160.85,cartao credito,Online,574.0,17
2790,17/08/2026,19:15,63,Vestido Premium,Vestido,Preta,M,1,347.98,0.0,347.98,Cartão de Débito,Física,229.0,23
2791,2026-05-14,12:30,40,Bermuda Slim,Bermuda,Azul,M,1,342.64,34.26,308.38,Cartão de Débito,Física,80.0,8
2792,2026-05-16,11:00,107,Acessório X,Acessório,Cinza,P,4,290.15,0.0,1160.6,Cartão de Crédito,Física,323.0,18
2793,2026-06-28,13:15,43,Calça Esporte,Calça,Verde,GG,3,192.93,0.0,578.79,Crediário,Online,,13
2794,2026-03-01,13:45,27,Camiseta Slim,Camiseta,Cinza,P,1,63.78,0.0,63.78,Crediário,Online,47.0,12
2795,2026-06-15,13:30,102,Vestido Esporte,Vestido,Cinza,G,3,70.17,10.53,199.98,Crediário,Física,486.0,16
2796,2026-08-10,19:15,174,Jaqueta Casual,Jaqueta,Azul,P,3,91.06,27.32,245.86,PIX,Online,108.0,23
2797,2026-03-16,17:30,23,Jaqueta Slim,Jaqueta,Vermelha,G,3,75.32,33.89,192.07,Cartão de Crédito,Online,458.0,15
2798,2026-05-13,21:45,167,Jaqueta Premium,Jaqueta,Vermelha,G,1,235.49,23.55,211.94,cartão de crédito,Online,20.0,16
2799,2026-08-28,19:30,115,Camiseta Casual,Camiseta,Preta,GG,4,289.89,0.0,1159.56,PIX,Online,400.0,7
2800,2026-05-14,15:15,66,Blusa Esporte,Blusa,Vermelha,M,2,320.22,0.0,640.44,dinheiro,Online,,20
2801,2026-09-01,19:45,61,Vestido Esporte,Vestido,Verde,G,3,93.59,14.04,266.73,Dinheiro,Física,454.0,8
2802,2026-09-08,13:45,144,Jaqueta Casual,Jaqueta,Rosa,M,2,110.08,0.0,220.16,Cartão de Débito,Física,395.0,5
2803,2026-07-01,21:15,140,Calça Básica,Calça,Vermelha,G,4,343.31,137.32,1235.92,Dinheiro,Física,38.0,12
2804,2026-07-06,15:15,162,Camiseta X,Camiseta,Preta,M,2,121.62,0.0,243.24,Cartão de Crédito,Online,22.0,24
2805,2026-06-19,21:15,128,Camiseta Básica,Camiseta,Rosa,P,1,76.26,0.0,76.26,Cartão de Crédito,Online,597.0,13
2806,2026-04-04,20:15,130,Blusa Básica,Blusa,Preta,GG,1,149.83,22.47,127.36,pix,Física,,14
2807,2026-05-28,09:30,105,Blusa Casual,Blusa,Preta,G,1,336.63,50.49,286.14,Crediário,Física,236.0,24
2808,2026-08-15,12:30,148,Bermuda Básica,Bermuda,Verde,P,3,312.83,46.92,891.57,Crediário,Online,375.0,5
